amount,TxID,decimals,symbol,underlyingAsset,timestamp,txHash,UserID,Coin IDs,Transaction Date
102000000,65856038:45:0x60406b13363a607319705794586546307c4686d4397ccb476fb8fe7f465e54ea:213:7,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1735011622,0x60406b13363a607319705794586546307c4686d4397ccb476fb8fe7f465e54ea,0xce06d73d1c98c4724c290e48a452c761d5fb5d8d,1,24-Dec-24
3007480648,65843362:41:0xd6000b17604a2221a9af674c80e9e314af78da898e9232688a19d6ddde3106d3:233:29,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734983597,0xd6000b17604a2221a9af674c80e9e314af78da898e9232688a19d6ddde3106d3,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,23-Dec-24
150000000,65812906:40:0x3d07026f8d3a11f4db16b660ff76e3f0abef2df47caa812b58f111a1756edf13:139:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734917871,0x3d07026f8d3a11f4db16b660ff76e3f0abef2df47caa812b58f111a1756edf13,0x5270e8d5e7e53841be327da5d927b754a8b9dee9,1,23-Dec-24
222229106,65805305:48:0xf4fb2ab71e57510561bbb0b6a84199cd5b406051d0be70d5fd38441b24c5db6b:317:29,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734901322,0xf4fb2ab71e57510561bbb0b6a84199cd5b406051d0be70d5fd38441b24c5db6b,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,22-Dec-24
3006580056,65805277:52:0xc49265a1f055766b667f0afb7f1d18285491be06d092d3424f9a5b51b2c2a795:402:23,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734901262,0xc49265a1f055766b667f0afb7f1d18285491be06d092d3424f9a5b51b2c2a795,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,22-Dec-24
6012992596,65804668:31:0x1be53276d27d691410e037e7928de5792ded3a62b2458d2395e57fb03c637685:290:43,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734899936,0x1be53276d27d691410e037e7928de5792ded3a62b2458d2395e57fb03c637685,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,22-Dec-24
400000000,65687058:31:0x5850fa0b91b2783f8bae487384764d3ed3b213b42dbd3aabff2cfa8cfb5aa0de:346:4,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734643493,0x5850fa0b91b2783f8bae487384764d3ed3b213b42dbd3aabff2cfa8cfb5aa0de,0x59385629e6a19929804076953d5c0f6c74f0ae8f,1,19-Dec-24
1002032995,65687000:73:0x0dbea036eca47a4da75553c3f87366b6973a852aa1624c348507bb821002afc5:457:29,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734643369,0x0dbea036eca47a4da75553c3f87366b6973a852aa1624c348507bb821002afc5,0x59385629e6a19929804076953d5c0f6c74f0ae8f,1,19-Dec-24
96000000000,65686138:44:0x7dc821100d22db8fd1c106073bb58ed16337234cc961de917604d4ca5663aa42:393:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734641457,0x7dc821100d22db8fd1c106073bb58ed16337234cc961de917604d4ca5663aa42,0xad9d3a03648dbcc27aa458238474a1ff88234acf,1,19-Dec-24
2324263959,65681974:57:0x19059ea0b4750a345ba71a734b75396918d0b5737199ce18b448f5b0ba57f3b6:406:33,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734632228,0x19059ea0b4750a345ba71a734b75396918d0b5737199ce18b448f5b0ba57f3b6,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,19-Dec-24
3300000000,65674462:56:0x5b0867a5e73f34ec4e4ee54a5a5564c70850fb3c9a9e5ecc0dd5e832b5f8daf5:312:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734615962,0x5b0867a5e73f34ec4e4ee54a5a5564c70850fb3c9a9e5ecc0dd5e832b5f8daf5,0x67dc6565b66f59e76605211b6ffe26989f98e1a0,1,19-Dec-24
1502132903,65656508:37:0x27081540a804e297e6cdad3e6106c32da928d468df04140cf078db4016ae8d09:327:41,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734577231,0x27081540a804e297e6cdad3e6106c32da928d468df04140cf078db4016ae8d09,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,19-Dec-24
5000000000,65655305:52:0xf91c5fb8188ba865243dc6d28eb04d6230d04e36da147c6d02e9da3ba5aafd08:443:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734574611,0xf91c5fb8188ba865243dc6d28eb04d6230d04e36da147c6d02e9da3ba5aafd08,0xad9d3a03648dbcc27aa458238474a1ff88234acf,1,19-Dec-24
1E+12,65651188:110:0x2c17c2f7d544f41b697e7bf49a09cc9bc85b58e7a2ad5cdbafad2cb271847830:548:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734565508,0x2c17c2f7d544f41b697e7bf49a09cc9bc85b58e7a2ad5cdbafad2cb271847830,0xad9d3a03648dbcc27aa458238474a1ff88234acf,1,18-Dec-24
3000000000,65646368:57:0x8b86e941b8113ef4d44624ad764d4418c5422079f9535e0db2912779f2fcf333:379:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734554852,0x8b86e941b8113ef4d44624ad764d4418c5422079f9535e0db2912779f2fcf333,0x67dc6565b66f59e76605211b6ffe26989f98e1a0,1,18-Dec-24
20000000000,65640365:34:0x52df7b79e97fba4361ab77a37e29f4d6d7f8c358905b8ea154d118361c678ada:132:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734541948,0x52df7b79e97fba4361ab77a37e29f4d6d7f8c358905b8ea154d118361c678ada,0x3094c3fbb82f9c5a2694fe1253b4a71def8efccd,1,18-Dec-24
48626000000,65639795:74:0x1aba4e2eb043d210a3901bf6889289b6b523301dcbcbe2f4b4efe50b18e3a907:740:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734540731,0x1aba4e2eb043d210a3901bf6889289b6b523301dcbcbe2f4b4efe50b18e3a907,0x3094c3fbb82f9c5a2694fe1253b4a71def8efccd,1,18-Dec-24
1000000000,65639456:79:0xf1c738e66697437c0b494b5cd058af6af5ad28bec2ac193f25b37937981ee26a:598:4,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734540004,0xf1c738e66697437c0b494b5cd058af6af5ad28bec2ac193f25b37937981ee26a,0x9102dc663acb7d61b3ed39fb2485eaf10ec0762a,1,18-Dec-24
1000000000,65638925:55:0xdf5028b79ba3ad3e25cb81ab517a03b85598a4e049d3a6c17e9e303b9bcdd606:973:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734538863,0xdf5028b79ba3ad3e25cb81ab517a03b85598a4e049d3a6c17e9e303b9bcdd606,0x64d74578ec4cbe10158112f1e4fdcc4dbef1bb7f,1,18-Dec-24
5000000000,65637222:64:0xb4cab0789c6e104467344ec540f9ffd278e25c3ef77a5b05fd032f32d898c808:325:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734535239,0xb4cab0789c6e104467344ec540f9ffd278e25c3ef77a5b05fd032f32d898c808,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,18-Dec-24
392887416,65629814:69:0x7d80ed8feacea859b3772869c6446592b2ac89b962f4c2d23594526da68a5bc0:439:31,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734519393,0x7d80ed8feacea859b3772869c6446592b2ac89b962f4c2d23594526da68a5bc0,0x352aa4734d3a2de363379dbe9a9f3d7570951916,1,18-Dec-24
9010692737,65629798:54:0xb82838be0fecc27f8f1381569b91c85622ca377a3bde7cd6bc7fc00de1d8808b:282:43,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734519359,0xb82838be0fecc27f8f1381569b91c85622ca377a3bde7cd6bc7fc00de1d8808b,0x352aa4734d3a2de363379dbe9a9f3d7570951916,1,18-Dec-24
102000000,65608993:109:0x9c6e0892156d78a269f3c3ccfd4082001fc01b5c4025d3ecf25f6cc34f4bfecd:535:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734474249,0x9c6e0892156d78a269f3c3ccfd4082001fc01b5c4025d3ecf25f6cc34f4bfecd,0x443260173be1e3a5e900606687a148312995ad57,1,17-Dec-24
1001130615,65594801:122:0xc253ed5b944e9c72752c7d9b0120c6d7350a31e78c19646379c771511c66162e:736:29,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734443756,0xc253ed5b944e9c72752c7d9b0120c6d7350a31e78c19646379c771511c66162e,0xc1ba5d6496fbe9dc21a98e51641fa049dae16f3a,1,17-Dec-24
1001219470,65594700:81:0x571c4e9dfaa00e8b01e502f1cfb687dba0e021caa8742adbf1b00df78855ca8c:372:33,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734443540,0x571c4e9dfaa00e8b01e502f1cfb687dba0e021caa8742adbf1b00df78855ca8c,0xc1ba5d6496fbe9dc21a98e51641fa049dae16f3a,1,17-Dec-24
2002280686,65594663:47:0x4116d974fe8bffbf5aebb75a8fe87081b2585730b5e0c502731b18055dd06d3d:313:39,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734443462,0x4116d974fe8bffbf5aebb75a8fe87081b2585730b5e0c502731b18055dd06d3d,0xc1ba5d6496fbe9dc21a98e51641fa049dae16f3a,1,17-Dec-24
4004553693,65594335:44:0x64f4dc1d7765f42d59ed7f1082da5135891eee6deb8de8a52c7a205fd23b6416:294:45,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734442762,0x64f4dc1d7765f42d59ed7f1082da5135891eee6deb8de8a52c7a205fd23b6416,0xc1ba5d6496fbe9dc21a98e51641fa049dae16f3a,1,17-Dec-24
2495000000,65594250:35:0xdf550486bbe69b4cdcbc6133025c4f3477cb849e53fd735ae6a989344630ed78:153:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734442582,0xdf550486bbe69b4cdcbc6133025c4f3477cb849e53fd735ae6a989344630ed78,0xd58945b5c2e20e76faf5d2c961933d3526871ada,1,17-Dec-24
3103583800,65594200:64:0xb6cd6363ccb39c8ab435f520c79b3ec37f871f4b655dc183ec3daed2ac08bf78:362:33,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734442476,0xb6cd6363ccb39c8ab435f520c79b3ec37f871f4b655dc183ec3daed2ac08bf78,0xc1ba5d6496fbe9dc21a98e51641fa049dae16f3a,1,17-Dec-24
2296283027,65579115:70:0xf966160b6f28ba390fd14e0d15b27b93c00e8ef723cfdf12aa244951a7fbaf25:1644:33,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734410270,0xf966160b6f28ba390fd14e0d15b27b93c00e8ef723cfdf12aa244951a7fbaf25,0x9102dc663acb7d61b3ed39fb2485eaf10ec0762a,1,17-Dec-24
3002989109,65579094:54:0xf55af051863e97676189a735f3a95926bfd68d0d3b0e4cb043a59364225272c2:298:23,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734410226,0xf55af051863e97676189a735f3a95926bfd68d0d3b0e4cb043a59364225272c2,0x9102dc663acb7d61b3ed39fb2485eaf10ec0762a,1,17-Dec-24
5004943677,65579071:50:0x784c0d02217e0944f9bb3193ef76db6f01ba5ae167666de7be27f3f90aacae51:428:41,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734410176,0x784c0d02217e0944f9bb3193ef76db6f01ba5ae167666de7be27f3f90aacae51,0x9102dc663acb7d61b3ed39fb2485eaf10ec0762a,1,17-Dec-24
7.12E+11,65566942:85:0x5f84acf3a6de4ecba06afac8e04a8539635d38c768268338166d31b10e17768f:818:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734383893,0x5f84acf3a6de4ecba06afac8e04a8539635d38c768268338166d31b10e17768f,0xad9d3a03648dbcc27aa458238474a1ff88234acf,1,16-Dec-24
8100000000,65556849:89:0xafb4ff197c753ea0fd7063ee6fe13972f5651b6cf292518702ebcae31e3695d0:411:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734362094,0xafb4ff197c753ea0fd7063ee6fe13972f5651b6cf292518702ebcae31e3695d0,0xfc28fc63d80d5fafb99919942de67cbca878513b,1,16-Dec-24
8200000000,65556276:100:0x914d68eec56e0c81d16c8ed41d39b2536f238aa472cdd941466a589c08117868:398:7,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734360876,0x914d68eec56e0c81d16c8ed41d39b2536f238aa472cdd941466a589c08117868,0xfc28fc63d80d5fafb99919942de67cbca878513b,1,16-Dec-24
1139567779,65545413:31:0xbdbb3cd7a7757af5da9339c120a761ecfb7afbc8eacbb62e5501bb287b88806e:364:39,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734337671,0xbdbb3cd7a7757af5da9339c120a761ecfb7afbc8eacbb62e5501bb287b88806e,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
5006649434,65545373:48:0x491a31491f70c888663b0412e00b6668199531aab805676781e8ad4cf13ffcb5:253:49,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734337585,0x491a31491f70c888663b0412e00b6668199531aab805676781e8ad4cf13ffcb5,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
10013293521,65545223:63:0xa71321a56cba456a192dfa9f0daa9ae3e1f91dc40e8a3945669224bdcc8d9a39:449:51,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734337267,0xa71321a56cba456a192dfa9f0daa9ae3e1f91dc40e8a3945669224bdcc8d9a39,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
3004288545,65545175:49:0xe59a0958c2193cd3f554e247fb944050d858bfbbec79aa74da0498c061295f35:305:50,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734337165,0xe59a0958c2193cd3f554e247fb944050d858bfbbec79aa74da0498c061295f35,0x59385629e6a19929804076953d5c0f6c74f0ae8f,1,16-Dec-24
10013485999,65545135:56:0xa19d3edd6e7e482ee1d215f20ce84731f804ca78ec02f898f2d8bc021ace31c7:684:49,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734337079,0xa19d3edd6e7e482ee1d215f20ce84731f804ca78ec02f898f2d8bc021ace31c7,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
12566928041,65544949:45:0x2305ae07c8a2d051d602c4f4e283aee16e3969659945b9e19221d1d7cd6aea71:421:53,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734336685,0x2305ae07c8a2d051d602c4f4e283aee16e3969659945b9e19221d1d7cd6aea71,0x32477e70b660272f514978185cf14a0c6fc68019,1,16-Dec-24
1000000000,65544384:59:0xafedcbb7866adc95094bee76afd42d6246477b9e16c44a9806fa9efb167f9b7b:828:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734335482,0xafedcbb7866adc95094bee76afd42d6246477b9e16c44a9806fa9efb167f9b7b,0x64d74578ec4cbe10158112f1e4fdcc4dbef1bb7f,1,16-Dec-24
300000000,65540989:34:0x947cc8f2f045e850b9c675bb02f4c1028366bcf8b1040129ce23a1cc8d251fee:266:34,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734328111,0x947cc8f2f045e850b9c675bb02f4c1028366bcf8b1040129ce23a1cc8d251fee,0xe65d9116b71b5b9e707ca5f0a67bca14ed4bacd2,1,16-Dec-24
1001261371,65536523:59:0xcb5daf6ee780309061a9b1d7eb6ccb9ffcd0b395037dc9f168021bf9605955df:386:33,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734318405,0xcb5daf6ee780309061a9b1d7eb6ccb9ffcd0b395037dc9f168021bf9605955df,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,16-Dec-24
3003829068,65536429:33:0x97df2fe0f3cf7ed95b79dbc8068c11f91f96200f5beed52f1732f6af85315060:4111:39,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734318173,0x97df2fe0f3cf7ed95b79dbc8068c11f91f96200f5beed52f1732f6af85315060,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,16-Dec-24
15919112529,65524153:38:0xfb49df778dcbcdb8ac2ab61cd375d1f14fadae4f86e7321019574cb20b5202b8:299:53,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734291741,0xfb49df778dcbcdb8ac2ab61cd375d1f14fadae4f86e7321019574cb20b5202b8,0xdd9c6f538d48c89dd2cf486d185a2310c9d7cbb8,1,15-Dec-24
600000000,65519874:53:0xb47b19cc3c71a3043729e7e949c4656063991c18567dd68bd8b39bab8f910526:279:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734282428,0xb47b19cc3c71a3043729e7e949c4656063991c18567dd68bd8b39bab8f910526,0x64d74578ec4cbe10158112f1e4fdcc4dbef1bb7f,1,15-Dec-24
165033450,65519616:64:0x09671830e8fbda31bdb0d07d97d652bae94a60c369b97f99a1afe754898713dd:826:29,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734281848,0x09671830e8fbda31bdb0d07d97d652bae94a60c369b97f99a1afe754898713dd,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,15-Dec-24
100000000,65516738:30:0xd94d0779618df3440b45df04b45ec3fc6b2ec61c3ce4a936f78ae24ef5bdf9e0:166:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734275563,0xd94d0779618df3440b45df04b45ec3fc6b2ec61c3ce4a936f78ae24ef5bdf9e0,0x5270e8d5e7e53841be327da5d927b754a8b9dee9,1,15-Dec-24
2002496710,65506736:90:0x5133e66a453be67132407bc62982567418790840fced867d3c6f7784b0ce66a9:931:41,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734253735,0x5133e66a453be67132407bc62982567418790840fced867d3c6f7784b0ce66a9,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,15-Dec-24
7008798324,65506610:38:0x153a474db73d20935125f36eacc1c02fd37b80de0ccdd31588ece2b22f801619:290:49,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734253467,0x153a474db73d20935125f36eacc1c02fd37b80de0ccdd31588ece2b22f801619,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,15-Dec-24
3999000000,65492489:55:0xb6a4ce2d2389256410106d31b42e55221505308cccc4803c123c114accba521d:320:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734223175,0xb6a4ce2d2389256410106d31b42e55221505308cccc4803c123c114accba521d,0x5bca1a68b756c7c29a75a5f29590ec673e41b0e7,1,15-Dec-24
278626046,65486629:36:0x108afd135500d556456123a141002e8656b2f9752e52b4b2b8a3a5a9e006aaec:294:30,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734210551,0x108afd135500d556456123a141002e8656b2f9752e52b4b2b8a3a5a9e006aaec,0x2777c56f882ab78dd0779a920d879ad50eabe34a,1,14-Dec-24
203147772,65437377:224:0xa89f4d158fbec316200727ddfcbe0b749f418d52ef4257ea06c06e27ce79c301:783:30,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1734104327,0xa89f4d158fbec316200727ddfcbe0b749f418d52ef4257ea06c06e27ce79c301,0x19639c92e658e261f113bb00bcfbdd246dfaa006,1,13-Dec-24
250000000,65300769:153:0x176245698dbc7943ea3b98288a189bfd4e796dd2e46408c0276d681c9dc4b47a:728:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733810889,0x176245698dbc7943ea3b98288a189bfd4e796dd2e46408c0276d681c9dc4b47a,0x766c44d27d5a4732070525f95a9198b04380eaf9,1,10-Dec-24
200000000,65287149:79:0x0caa5269a793fda5f5bb465b9f87c2dd7259a328af9d7b9b1829f1a6fbe07bfd:353:7,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733781765,0x0caa5269a793fda5f5bb465b9f87c2dd7259a328af9d7b9b1829f1a6fbe07bfd,0xc94a9b2d56470e73d12d8e186dbf052a80df69bc,1,09-Dec-24
137059411,65284571:117:0x3f1545185162e51f00fc3c0d718be91ffbe9eb81a377cd9d5ffa458373723c49:547:33,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733776279,0x3f1545185162e51f00fc3c0d718be91ffbe9eb81a377cd9d5ffa458373723c49,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,09-Dec-24
14816289982,65281824:107:0xd433944fbd0165bd27dec258cdd7626c3a0c0fddf6c951a665169504c3ab2585:545:53,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733770249,0xd433944fbd0165bd27dec258cdd7626c3a0c0fddf6c951a665169504c3ab2585,0xdd9c6f538d48c89dd2cf486d185a2310c9d7cbb8,1,09-Dec-24
400000000,65278551:57:0x7dc444a68546c5362fe1850223c0e05b471e7b0e4bafe8fa84138c77ef1b15aa:596:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733763210,0x7dc444a68546c5362fe1850223c0e05b471e7b0e4bafe8fa84138c77ef1b15aa,0x377f8d461d21e0b3ca372300c877556eef74626e,1,09-Dec-24
99000000,65278410:54:0x5d10f156b29e8d37272a7a0f2f2f19b89d2336a5569e519fd1aa7b148f898f73:244:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733762907,0x5d10f156b29e8d37272a7a0f2f2f19b89d2336a5569e519fd1aa7b148f898f73,0x377f8d461d21e0b3ca372300c877556eef74626e,1,09-Dec-24
1000000,65278224:75:0xfa32ddacfc447972054d1801ff74bf2d2b7e0bf31c5bfc212cabe2087a365486:485:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733762513,0xfa32ddacfc447972054d1801ff74bf2d2b7e0bf31c5bfc212cabe2087a365486,0x377f8d461d21e0b3ca372300c877556eef74626e,1,09-Dec-24
3003880657,65273748:76:0x3b279fdca447b39356cea64b74a55fb8395bb1da9c07f0229c799047cd4665aa:338:40,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733752970,0x3b279fdca447b39356cea64b74a55fb8395bb1da9c07f0229c799047cd4665aa,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,09-Dec-24
6007542810,65273464:22:0x4a66a0fc3db2d4e276da5ab57d9847f611a4f74b3569af93132d05b9c12a28a9:115:41,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733752334,0x4a66a0fc3db2d4e276da5ab57d9847f611a4f74b3569af93132d05b9c12a28a9,0x8a91b2cfac62d04764f7cf597aad9fce85346990,1,09-Dec-24
100000000,65208136:28:0xa36572cb7c6b023c7543e6b4f79dbfd82fde2853ff02a2b0114683a913141236:191:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733608151,0xa36572cb7c6b023c7543e6b4f79dbfd82fde2853ff02a2b0114683a913141236,0x9a2efe1606c4ef3322323f2032ab9f27b9aebde0,1,07-Dec-24
10000000,65154231:96:0xcabc42a4a6acd81d3000465ba12385262d74cb89dcf9fb10dcfe1718111d9099:366:7,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733490288,0xcabc42a4a6acd81d3000465ba12385262d74cb89dcf9fb10dcfe1718111d9099,0x29f874e0372a13324b88545b9331c78ab2195325,1,06-Dec-24
100000000,65089873:101:0x364b37f17737ef457c5c62a61ebc014f747fd9ea9d42ea7638afea187af5984c:571:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733352133,0x364b37f17737ef457c5c62a61ebc014f747fd9ea9d42ea7638afea187af5984c,0x05d91e2ca35af2eb65a9f479614b17e3bbda8424,1,04-Dec-24
1000000000,65084508:60:0xcee0878bc472b8c31bb0a4b9ebe00fbf919a0310febfb730b7f1f8a05c1f0866:825:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733340554,0xcee0878bc472b8c31bb0a4b9ebe00fbf919a0310febfb730b7f1f8a05c1f0866,0xa165da7a3ee69186bd9df62f8b3580b3addf262d,1,04-Dec-24
305000000,65084289:81:0x1772fab09d4495c310690008f4f3c42007522a4fc04e870b6af21fe2e56bfbb8:1166:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733340090,0x1772fab09d4495c310690008f4f3c42007522a4fc04e870b6af21fe2e56bfbb8,0x73d0883565215a32851f7aa8ed652e37c2b6bbd2,1,04-Dec-24
2000000000,65048487:156:0xd6c5509c9e6c343c1bde8780d15c5dc672afe8d5986f10f703e7aaf52f49d740:661:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733263381,0xd6c5509c9e6c343c1bde8780d15c5dc672afe8d5986f10f703e7aaf52f49d740,0x64d74578ec4cbe10158112f1e4fdcc4dbef1bb7f,1,03-Dec-24
1179239644,65031687:39:0xe00dc91371a7ad162ec5783af3636fad338d74e2e799a527b38edb47b0b24f3a:172:29,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733227301,0xe00dc91371a7ad162ec5783af3636fad338d74e2e799a527b38edb47b0b24f3a,0x6ddba5da3bbc1f3c4a467e8a576d7636ee76ba6d,1,03-Dec-24
5048732710,65031665:85:0xc5ed64f61ee07702237c925ed23a61bfc424d7e82cd4e8e26eebe534d9be38db:357:51,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733227255,0xc5ed64f61ee07702237c925ed23a61bfc424d7e82cd4e8e26eebe534d9be38db,0x6ddba5da3bbc1f3c4a467e8a576d7636ee76ba6d,1,03-Dec-24
5048372339,65031631:59:0xa22cf9a14af756c710f0706a4e992b1998ab4b9635de256bf0c403bdb8ce951d:483:37,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733227181,0xa22cf9a14af756c710f0706a4e992b1998ab4b9635de256bf0c403bdb8ce951d,0x6ddba5da3bbc1f3c4a467e8a576d7636ee76ba6d,1,03-Dec-24
5000000000,65015388:43:0x67c62b47b803a74d6d258d5ceac80675b789bc68d84674d6dbbf4585d7bd1000:247:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1733191950,0x67c62b47b803a74d6d258d5ceac80675b789bc68d84674d6dbbf4585d7bd1000,0xb54d4630b0318fb1bd70750b5ed62333b04c8e4a,1,03-Dec-24
100000000,64912600:47:0x320d25da33018ef51a95176218e171521e669c53648c0722ff8c2836c7d0b5f1:252:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1732968731,0x320d25da33018ef51a95176218e171521e669c53648c0722ff8c2836c7d0b5f1,0x73d0883565215a32851f7aa8ed652e37c2b6bbd2,1,30-Nov-24
8000000000,64907961:2:0x66eebbccec8a51f2ea5968e075a8be930d70aa0faa8aaa97f99099fcbb6fa3f5:10:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1732958677,0x66eebbccec8a51f2ea5968e075a8be930d70aa0faa8aaa97f99099fcbb6fa3f5,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,30-Nov-24
8000000000,64907607:1:0xccdcaf45abeefb6e788be86aab1f6f139304b72da1919d6e5477d07cfdd6a55a:64:6,6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1732957876,0xccdcaf45abeefb6e788be86aab1f6f139304b72da1919d6e5477d07cfdd6a55a,0x644ffc5a3c9427bf325047ab92b3f60718fd7eb7,1,30-Nov-24
